league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,2425,2025-02-23 Newcastle United-Nottingham Forest,Newcastle United,Alexander Isak,1,2024,26860,2025-02-23 14:00:00,618876,86,5232,,,0.7611688375473022,0.885,0.5,32,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-02-25 Brighton-Bournemouth,Brighton,João Pedro,1,2024,26863,2025-02-25 19:30:00,619470,220,8272,,,0.7611688375473022,0.885,0.5,11,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-03-08 Brighton-Fulham,Brighton,João Pedro,1,2024,26873,2025-03-08 15:00:00,621283,220,8272,,,0.7611688375473022,0.885,0.5,97,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-03-08 Liverpool-Southampton,Liverpool,Mohamed Salah,1,2024,26876,2025-03-08 15:00:00,621342,87,1250,,,0.7611688375473022,0.885,0.5,54,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-03-08 Liverpool-Southampton,Liverpool,Mohamed Salah,1,2024,26876,2025-03-08 15:00:00,621350,87,1250,,,0.7611688375473022,0.885,0.5,87,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-03-09 Chelsea-Leicester,Chelsea,Cole Palmer,1,2024,26874,2025-03-09 14:00:00,621829,80,8497,,,0.7611688375473022,0.885,0.5,21,Left Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-03-09 Tottenham-Bournemouth,Tottenham,Son Heung-Min,1,2024,26879,2025-03-09 14:00:00,621823,82,453,,,0.7611688375473022,0.885,0.5,83,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-03-15 Manchester City-Brighton,Manchester City,Erling Haaland,1,2024,26889,2025-03-15 15:00:00,622653,88,8260,,,0.7611688375473022,0.885,0.5,10,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-02 Newcastle United-Brentford,Brentford,Bryan Mbeumo,1,2024,26899,2025-04-02 19:45:00,625180,244,6552,,,0.7611688375473022,0.885,0.5,65,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-05 Everton-Arsenal,Everton,Iliman Ndiaye,1,2024,26905,2025-04-05 11:30:00,625429,72,9307,,,0.7611688375473022,0.885,0.5,48,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-06 Tottenham-Southampton,Tottenham,Mathys Tel,1,2024,26910,2025-04-06 13:00:00,626221,82,9780,,,0.7611688375473022,0.885,0.5,95,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-12 Brighton-Leicester,Brighton,João Pedro,1,2024,26914,2025-04-12 14:00:00,627217,220,8272,,,0.7611688375473022,0.885,0.5,30,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-12 Brighton-Leicester,Brighton,João Pedro,1,2024,26914,2025-04-12 14:00:00,627232,220,8272,,,0.7611688375473022,0.885,0.5,54,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-12 Southampton-Aston Villa,Aston Villa,Marco Asensio,1,2024,26921,2025-04-12 14:00:00,627177,71,2117,,,0.7611688375473022,0.885,0.5,68,Left Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-04-12 Southampton-Aston Villa,Aston Villa,Marco Asensio,1,2024,26921,2025-04-12 14:00:00,627182,71,2117,,,0.7611688375473022,0.885,0.5,93,Left Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-04-16 Newcastle United-Crystal Palace,Crystal Palace,Eberechi Eze,1,2024,26890,2025-04-16 18:30:00,628231,78,8706,,,0.7611688375473022,0.885,0.5,35,Right Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-04-22 Manchester City-Aston Villa,Aston Villa,Marcus Rashford,1,2024,26937,2025-04-22 19:00:00,629584,71,556,,,0.7611688375473022,0.885,0.5,17,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-26 Newcastle United-Ipswich,Newcastle United,Alexander Isak,1,2024,26938,2025-04-26 14:00:00,630280,86,5232,,,0.7611688375473022,0.885,0.5,48,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-04-26 Wolverhampton Wanderers-Leicester,Leicester,Jamie Vardy,1,2024,26941,2025-04-26 14:00:00,630349,75,755,,,0.7611688375473022,0.885,0.5,71,Right Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-05-01 Nottingham Forest-Brentford,Nottingham Forest,Murillo,1,2024,26939,2025-05-01 18:30:00,631049,249,12123,,,0.0177216362208127,0.8809999847412109,0.5,53,,Penalty,Saved Shot
ENG-Premier League,2425,2025-05-04 Brighton-Newcastle United,Newcastle United,Alexander Isak,1,2024,26944,2025-05-04 13:00:00,631919,86,5232,,,0.7611688375473022,0.885,0.5,88,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-04 Chelsea-Liverpool,Chelsea,Cole Palmer,1,2024,26948,2025-05-04 15:30:00,632113,80,8497,,,0.7611688375473022,0.885,0.5,95,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-05 Crystal Palace-Nottingham Forest,Crystal Palace,Eberechi Eze,1,2024,26949,2025-05-05 19:00:00,632404,78,8706,,,0.7611688375473022,0.885,0.5,59,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-10 Ipswich-Brentford,Ipswich,Liam Delap,1,2024,26954,2025-05-10 14:00:00,632758,285,8868,725748.0,Omari Hutchinson,0.0328512378036975,0.8830000305175781,0.499000015258789,1,,Penalty,Saved Shot
ENG-Premier League,2425,2025-05-10 Wolverhampton Wanderers-Brighton,Brighton,Danny Welbeck,1,2024,26961,2025-05-10 14:00:00,632817,220,501,,,0.7611688375473022,0.885,0.5,28,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-11 Nottingham Forest-Leicester,Nottingham Forest,Chris Wood,1,2024,26958,2025-05-11 13:15:00,633459,249,4456,,,0.0919678509235382,0.8830000305175781,0.505,2,Left Foot,Penalty,Missed Shot
ENG-Premier League,2425,2025-05-18 Arsenal-Newcastle United,Newcastle United,Bruno Guimarães,1,2024,26962,2025-05-18 15:30:00,635096,86,8327,,,0.3576377332210541,0.8769999694824219,0.4970000076293945,5,Right Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-05-18 Brentford-Fulham,Brentford,Bryan Mbeumo,1,2024,26964,2025-05-18 14:00:00,635048,244,6552,,,0.7611688375473022,0.885,0.5,27,Left Foot,Penalty,Saved Shot
ENG-Premier League,2425,2025-05-20 Manchester City-Bournemouth,Bournemouth,Evanilson,1,2024,26970,2025-05-20 19:00:00,635703,73,12963,729336.0,Marcus Tavernier,0.3146710097789764,0.88,0.499000015258789,32,Right Foot,Penalty,Shot On Post
ENG-Premier League,2425,2025-05-25 Fulham-Manchester City,Manchester City,Erling Haaland,1,2024,26981,2025-05-25 15:00:00,636435,88,8260,,,0.7611688375473022,0.885,0.5,71,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-25 Manchester United-Aston Villa,Manchester United,Christian Eriksen,1,2024,26974,2025-05-25 15:00:00,636466,89,646,,,0.7611688375473022,0.885,0.5,86,Right Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-25 Manchester United-Aston Villa,Manchester United,Jonny Evans,1,2024,26974,2025-05-25 15:00:00,636471,89,807,730229.0,Christian Eriksen,0.0284976530820131,0.875,0.4970000076293945,96,,Penalty,Saved Shot
ENG-Premier League,2425,2025-05-25 Tottenham-Brighton,Brighton,Matt O&#039;Riley,1,2024,26976,2025-05-25 15:00:00,636385,220,13206,,,0.7611688375473022,0.885,0.5,87,Left Foot,Penalty,Goal
ENG-Premier League,2425,2025-05-25 Tottenham-Brighton,Tottenham,Dominic Solanke,1,2024,26976,2025-05-25 15:00:00,636364,82,1679,,,0.7611688375473022,0.885,0.5,16,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-16 Brighton-Fulham,Brighton,Matt O&#039;Riley,1,2025,28780,2025-08-16 14:00:00,638432,220,13206,,,0.7611688375473022,0.885,0.5,54,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-17 Nottingham Forest-Brentford,Brentford,Thiago,1,2025,28785,2025-08-17 13:00:00,638083,244,13222,,,0.7611688375473022,0.885,0.5,77,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-18 Leeds-Everton,Leeds,Lukas Nmecha,1,2025,28787,2025-08-18 19:00:00,638398,245,6544,,,0.7611688375473022,0.885,0.5,83,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-23 Arsenal-Leeds,Arsenal,Viktor Gyokeres,1,2025,28793,2025-08-23 16:30:00,638963,83,7254,,,0.7611688375473022,0.885,0.5,94,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-24 Everton-Brighton,Brighton,Danny Welbeck,1,2025,28795,2025-08-24 13:00:00,639307,220,501,,,0.7611688375473022,0.885,0.5,76,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-08-24 Fulham-Manchester United,Manchester United,Bruno Fernandes,1,2025,28796,2025-08-24 15:30:00,639498,89,1228,,,0.7611688375473022,0.885,0.5,37,Right Foot,Penalty,Missed Shot
ENG-Premier League,2526,2025-08-30 Chelsea-Fulham,Chelsea,Enzo Fernández,1,2025,28798,2025-08-30 11:30:00,640089,80,11356,,,0.7611688375473022,0.885,0.5,55,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-30 Manchester United-Burnley,Manchester United,Bruno Fernandes,1,2025,28802,2025-08-30 14:00:00,640318,89,1228,,,0.7611688375473022,0.885,0.5,96,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-30 Sunderland-Brentford,Brentford,Kevin Schade,1,2025,28801,2025-08-30 14:00:00,640275,244,9156,,,0.7611688375473022,0.885,0.5,58,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-08-30 Sunderland-Brentford,Sunderland,Enzo Le Fée,1,2025,28801,2025-08-30 14:00:00,640280,77,8651,,,0.7611688375473022,0.885,0.5,81,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-31 Aston Villa-Crystal Palace,Crystal Palace,Jean-Philippe Mateta,1,2025,28807,2025-08-31 18:00:00,641120,78,5735,,,0.7611688375473022,0.885,0.5,20,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-31 Brighton-Manchester City,Brighton,James Milner,1,2025,28805,2025-08-31 13:00:00,640756,220,489,,,0.7611688375473022,0.885,0.5,66,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-08-31 Nottingham Forest-West Ham,West Ham,Lucas Paquetá,1,2025,28804,2025-08-31 13:00:00,640740,81,7365,,,0.7611688375473022,0.885,0.5,87,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-09-13 Bournemouth-Brighton,Bournemouth,Antoine Semenyo,1,2025,28810,2025-09-13 14:00:00,641685,73,11363,,,0.7611688375473022,0.885,0.5,60,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-09-14 Burnley-Liverpool,Liverpool,Mohamed Salah,1,2025,28816,2025-09-14 13:00:00,642166,87,1250,,,0.7611688375473022,0.885,0.5,94,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-09-27 Brentford-Manchester United,Manchester United,Bruno Fernandes,1,2025,28828,2025-09-27 11:30:00,644498,89,1228,,,0.7611688375473022,0.885,0.5,75,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-09-29 Everton-West Ham,West Ham,Niclas Füllkrug,1,2025,28837,2025-09-29 19:00:00,645724,81,6098,741897.0,Crysencio Summerville,0.0781565532088279,0.875999984741211,0.4970000076293945,15,Left Foot,Penalty,Missed Shot
ENG-Premier League,2526,2025-10-04 Arsenal-West Ham,Arsenal,Bukayo Saka,1,2025,28839,2025-10-04 14:00:00,646143,83,7322,,,0.7611688375473022,0.885,0.5,66,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-10-05 Everton-Crystal Palace,Everton,Iliman Ndiaye,1,2025,28843,2025-10-05 13:00:00,646638,72,9307,,,0.7611688375473022,0.885,0.5,75,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-10-05 Newcastle United-Nottingham Forest,Newcastle United,Nick Woltemade,1,2025,28846,2025-10-05 13:00:00,646715,86,8117,,,0.7611688375473022,0.885,0.5,83,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-10-05 Wolverhampton Wanderers-Brighton,Brighton,Mats Wieffer,1,2025,28847,2025-10-05 13:00:00,646718,220,12758,743131.0,Yasin Ayari,0.0565004795789718,0.8830000305175781,0.4959999847412109,10,Right Foot,Penalty,Missed Shot
ENG-Premier League,2526,2025-10-18 Crystal Palace-Bournemouth,Crystal Palace,Jean-Philippe Mateta,1,2025,28850,2025-10-18 14:00:00,647593,78,5735,,,0.7611688375473022,0.885,0.5,96,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-10-25 Brentford-Liverpool,Brentford,Thiago,1,2025,28861,2025-10-25 19:00:00,649261,244,13222,,,0.7611688375473022,0.885,0.5,59,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-10-26 Wolverhampton Wanderers-Burnley,Wolverhampton Wanderers,Jørgen Strand Larsen,1,2025,28867,2025-10-26 13:00:00,649530,229,11070,,,0.7611688375473022,0.885,0.5,41,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-08 Everton-Fulham,Fulham,Alex Iwobi,1,2025,28882,2025-11-08 15:00:00,652260,228,500,750178.0,Kenny Tete,0.0297105833888053,0.8780000305175781,0.495,20,,Penalty,Saved Shot
ENG-Premier League,2526,2025-11-09 Aston Villa-Bournemouth,Bournemouth,Antoine Semenyo,1,2025,28878,2025-11-09 14:00:00,652709,73,11363,,,0.7611688375473022,0.885,0.5,66,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-11-09 Brentford-Newcastle United,Brentford,Thiago,1,2025,28879,2025-11-09 14:00:00,652803,244,13222,,,0.7611688375473022,0.885,0.5,77,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-09 Manchester City-Liverpool,Manchester City,Erling Haaland,1,2025,28883,2025-11-09 16:30:00,652981,88,8260,,,0.7611688375473022,0.885,0.5,12,Left Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-11-09 Nottingham Forest-Leeds,Nottingham Forest,Elliot Anderson,1,2025,28884,2025-11-09 14:00:00,652786,249,9154,,,0.7611688375473022,0.885,0.5,90,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-22 Bournemouth-West Ham,Bournemouth,Marcus Tavernier,1,2025,28888,2025-11-22 15:00:00,653615,73,10741,,,0.7611688375473022,0.885,0.5,68,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-22 Brighton-Brentford,Brentford,Thiago,1,2025,28890,2025-11-22 15:00:00,653638,244,13222,,,0.7611688375473022,0.885,0.5,28,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-22 Brighton-Brentford,Brentford,Thiago,1,2025,28890,2025-11-22 15:00:00,653653,244,13222,,,0.7611688375473022,0.885,0.5,93,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-11-22 Liverpool-Nottingham Forest,Nottingham Forest,Igor Jesus,1,2025,28894,2025-11-22 15:00:00,653769,249,13778,752163.0,Elliot Anderson,0.0239202268421649,0.8830000305175781,0.5,52,,Penalty,Missed Shot
ENG-Premier League,2526,2025-11-29 Brentford-Burnley,Brentford,Thiago,1,2025,28899,2025-11-29 15:00:00,655019,244,13222,,,0.7611688375473022,0.885,0.5,80,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-29 Brentford-Burnley,Burnley,Zian Flemming,1,2025,28899,2025-11-29 15:00:00,655020,92,13729,,,0.7611688375473022,0.885,0.5,84,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-29 Manchester City-Leeds,Leeds,Lukas Nmecha,1,2025,28903,2025-11-29 15:00:00,655073,245,6544,,,0.7611688375473022,0.885,0.5,67,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-11-29 Sunderland-Bournemouth,Sunderland,Enzo Le Fée,1,2025,28905,2025-11-29 15:00:00,655092,77,8651,,,0.7611320614814758,0.885,0.5,29,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-11-30 Crystal Palace-Manchester United,Crystal Palace,Jean-Philippe Mateta,1,2025,28901,2025-11-30 12:00:00,656389,78,5735,,,0.7611688375473022,0.885,0.5,35,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-02 Newcastle United-Tottenham,Newcastle United,Anthony Gordon,1,2025,28916,2025-12-02 20:15:00,656158,86,8150,,,0.7611688375473022,0.885,0.5,85,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-06 Leeds-Liverpool,Leeds,Dominic Calvert-Lewin,1,2025,28923,2025-12-06 17:30:00,657112,245,5555,,,0.7611688375473022,0.885,0.5,72,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-06 Newcastle United-Burnley,Burnley,Zian Flemming,1,2025,28925,2025-12-06 15:00:00,656967,92,13729,,,0.7611688375473022,0.885,0.5,93,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-06 Newcastle United-Burnley,Newcastle United,Anthony Gordon,1,2025,28925,2025-12-06 15:00:00,656957,86,8150,,,0.7611688375473022,0.885,0.5,52,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-08 Wolverhampton Wanderers-Manchester United,Manchester United,Bruno Fernandes,1,2025,28927,2025-12-08 20:00:00,657840,89,1228,,,0.7611688375473022,0.885,0.5,81,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-14 Crystal Palace-Manchester City,Manchester City,Erling Haaland,1,2025,28932,2025-12-14 14:00:00,658535,88,8260,,,0.7611688375473022,0.885,0.5,88,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-20 Everton-Arsenal,Arsenal,Viktor Gyokeres,1,2025,28941,2025-12-20 20:00:00,659541,83,7254,,,0.7611688375473022,0.885,0.5,26,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-20 Leeds-Crystal Palace,Crystal Palace,Justin Devenny,1,2025,28943,2025-12-20 20:00:00,659583,78,13038,,,0.7611688375473022,0.885,0.5,91,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-20 Wolverhampton Wanderers-Brentford,Wolverhampton Wanderers,Jørgen Strand Larsen,1,2025,28947,2025-12-20 15:00:00,659360,229,11070,,,0.7611688375473022,0.885,0.5,87,Right Foot,Penalty,Saved Shot
ENG-Premier League,2526,2025-12-22 Fulham-Nottingham Forest,Fulham,Raúl Jiménez,1,2025,28942,2025-12-22 20:00:00,659953,228,4105,,,0.7611688375473022,0.885,0.5,49,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-30 Chelsea-Bournemouth,Chelsea,Cole Palmer,1,2025,28961,2025-12-30 19:30:00,660557,80,8497,,,0.7611688375473022,0.885,0.5,14,Left Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-30 Manchester United-Wolverhampton Wanderers,Manchester United,Benjamin Sesko,1,2025,28964,2025-12-30 20:15:00,660681,89,11974,760657.0,Patrick Dorgu,0.0371963381767272,0.8819999694824219,0.5020000076293946,32,,Penalty,Saved Shot
ENG-Premier League,2526,2025-12-30 West Ham-Brighton,Brighton,Danny Welbeck,1,2025,28967,2025-12-30 19:30:00,660627,220,501,,,0.7611688375473022,0.885,0.5,31,Right Foot,Penalty,Goal
ENG-Premier League,2526,2025-12-30 West Ham-Brighton,Brighton,Danny Welbeck,1,2025,28967,2025-12-30 19:30:00,660628,220,501,,,0.7611688375473022,0.885,0.5,35,Right Foot,Penalty,Shot On Post
ENG-Premier League,2526,2025-12-30 West Ham-Brighton,West Ham,Lucas Paquetá,1,2025,28967,2025-12-30 19:30:00,660631,81,7365,,,0.7611688375473022,0.885,0.5,48,Left Foot,Penalty,Goal
ENG-Premier League,2526,2026-01-03 Wolverhampton Wanderers-West Ham,Wolverhampton Wanderers,Hee-Chan Hwang,1,2025,28970,2026-01-03 15:00:00,660978,229,8845,,,0.7611688375473022,0.885,0.5,30,Right Foot,Penalty,Goal
ENG-Premier League,2526,2026-01-04 Tottenham-Sunderland,Tottenham,Richarlison,1,2025,28969,2026-01-04 15:00:00,661400,82,6026,761565.0,Ben Davies,0.0247377622872591,0.8780000305175781,0.4959999847412109,26,,Penalty,Blocked Shot
ENG-Premier League,2526,2026-01-06 West Ham-Nottingham Forest,Nottingham Forest,Morgan Gibbs-White,1,2025,28987,2026-01-06 20:00:00,661834,249,6857,,,0.7611688375473022,0.885,0.5,88,Right Foot,Penalty,Goal
ENG-Premier League,2526,2026-01-07 Brentford-Sunderland,Sunderland,Enzo Le Fée,1,2025,28981,2026-01-07 19:30:00,661950,77,8651,,,0.7611688375473022,0.885,0.5,59,Right Foot,Penalty,Saved Shot
