league,season,game,team,player,is_home,position,formation_place,sub_in,sub_out,appearances,fouls_committed,fouls_suffered,own_goals,red_cards,sub_ins,yellow_cards,goals_conceded,shots_faced,goal_assists,offsides,shots_on_target,total_goals,total_shots,saves
GER-Bundesliga,2324,2023-12-02 Borussia Mönchengladbach-TSG Hoffenheim,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-02 Borussia Mönchengladbach-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-02 RB Leipzig-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2023-12-02 RB Leipzig-1. FC Heidenheim 1846,RB Leipzig,Janis Blaswich,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2023-12-02 VfB Stuttgart-Werder Bremen,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-02 VfB Stuttgart-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-02 VfL Bochum-VfL Wolfsburg,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-02 VfL Bochum-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-03 Bayer Leverkusen-Borussia Dortmund,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-03 Bayer Leverkusen-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-03 FC Augsburg-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-03 FC Augsburg-Eintracht Frankfurt,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,,1.0,0.0,1.0,7.0
GER-Bundesliga,2324,2023-12-03 Mainz-SC Freiburg,Mainz,Daniel Batz,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-03 Mainz-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-08 TSG Hoffenheim-VfL Bochum,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-08 TSG Hoffenheim-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-09 1. FC Heidenheim 1846-SV Darmstadt 98,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-09 1. FC Heidenheim 1846-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-09 1. FC Union Berlin-Borussia Mönchengladbach,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-09 1. FC Union Berlin-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-09 Borussia Dortmund-RB Leipzig,Borussia Dortmund,Gregor Kobel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-09 Borussia Dortmund-RB Leipzig,RB Leipzig,Janis Blaswich,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-09 Eintracht Frankfurt-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-09 Eintracht Frankfurt-Bayern Munich,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-09 VfL Wolfsburg-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-09 VfL Wolfsburg-SC Freiburg,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2023-12-09 Werder Bremen-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-09 Werder Bremen-FC Augsburg,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-10 FC Cologne-Mainz,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-10 FC Cologne-Mainz,Mainz,Daniel Batz,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-10 VfB Stuttgart-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,9.0
GER-Bundesliga,2324,2023-12-10 VfB Stuttgart-Bayer Leverkusen,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-15 Borussia Mönchengladbach-Werder Bremen,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-15 Borussia Mönchengladbach-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-16 FC Augsburg-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-16 FC Augsburg-Borussia Dortmund,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-16 Mainz-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-16 Mainz-1. FC Heidenheim 1846,Mainz,Daniel Batz,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-16 RB Leipzig-TSG Hoffenheim,RB Leipzig,Janis Blaswich,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-16 RB Leipzig-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2023-12-16 SV Darmstadt 98-VfL Wolfsburg,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-16 SV Darmstadt 98-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-16 VfL Bochum-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-16 VfL Bochum-1. FC Union Berlin,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-17 Bayer Leverkusen-Eintracht Frankfurt,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-17 Bayer Leverkusen-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-17 Bayern Munich-VfB Stuttgart,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-17 Bayern Munich-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-17 SC Freiburg-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-17 SC Freiburg-FC Cologne,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-19 Borussia Dortmund-Mainz,Borussia Dortmund,Gregor Kobel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-19 Borussia Dortmund-Mainz,Mainz,Daniel Batz,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2023-12-19 TSG Hoffenheim-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-19 TSG Hoffenheim-SV Darmstadt 98,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2023-12-19 Werder Bremen-RB Leipzig,RB Leipzig,Janis Blaswich,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-19 Werder Bremen-RB Leipzig,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,,0.0,0.0,0.0,8.0
GER-Bundesliga,2324,2023-12-20 1. FC Heidenheim 1846-SC Freiburg,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2023-12-20 1. FC Heidenheim 1846-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-20 1. FC Union Berlin-FC Cologne,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2023-12-20 1. FC Union Berlin-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-20 Bayer Leverkusen-VfL Bochum,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-20 Bayer Leverkusen-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-20 Eintracht Frankfurt-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-20 Eintracht Frankfurt-Borussia Mönchengladbach,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2023-12-20 VfB Stuttgart-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2023-12-20 VfB Stuttgart-FC Augsburg,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2023-12-20 VfL Wolfsburg-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2023-12-20 VfL Wolfsburg-Bayern Munich,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-12 Bayern Munich-TSG Hoffenheim,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-12 Bayern Munich-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,,0.0,0.0,0.0,8.0
GER-Bundesliga,2324,2024-01-13 FC Augsburg-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-01-13 FC Augsburg-Bayer Leverkusen,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-13 FC Cologne-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-13 FC Cologne-1. FC Heidenheim 1846,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-13 Mainz-VfL Wolfsburg,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-13 Mainz-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-13 RB Leipzig-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,0.0,0.0,0.0,8.0
GER-Bundesliga,2324,2024-01-13 RB Leipzig-Eintracht Frankfurt,RB Leipzig,Janis Blaswich,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-01-13 SC Freiburg-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-13 SC Freiburg-1. FC Union Berlin,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-13 SV Darmstadt 98-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-13 SV Darmstadt 98-Borussia Dortmund,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-14 Borussia Mönchengladbach-VfB Stuttgart,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-14 Borussia Mönchengladbach-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-14 VfL Bochum-Werder Bremen,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-14 VfL Bochum-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-20 1. FC Heidenheim 1846-VfL Wolfsburg,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-20 1. FC Heidenheim 1846-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-20 FC Cologne-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-20 FC Cologne-Borussia Dortmund,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-20 RB Leipzig-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-20 RB Leipzig-Bayer Leverkusen,RB Leipzig,Janis Blaswich,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-20 SC Freiburg-TSG Hoffenheim,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-20 SC Freiburg-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-01-20 SV Darmstadt 98-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-20 SV Darmstadt 98-Eintracht Frankfurt,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-20 VfL Bochum-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-01-20 VfL Bochum-VfB Stuttgart,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-21 Bayern Munich-Werder Bremen,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-21 Bayern Munich-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2024-01-21 Borussia Mönchengladbach-FC Augsburg,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-21 Borussia Mönchengladbach-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-24 Bayern Munich-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,,0.0,0.0,0.0,9.0
GER-Bundesliga,2324,2024-01-24 Bayern Munich-1. FC Union Berlin,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-26 Eintracht Frankfurt-Mainz,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0
